Date,^DJI(t-1),^DJI(t)
2022-05-11,32160.740234375,31834.109375
2022-05-12,31834.109375,31730.30078125
2022-05-13,31730.30078125,32196.66015625
2022-05-16,32196.66015625,32223.419921875
2022-05-17,32223.419921875,32654.58984375
2022-05-18,32654.58984375,31490.0703125
2022-05-19,31490.0703125,31253.130859375
2022-05-20,31253.130859375,31261.900390625
2022-05-23,31261.900390625,31880.240234375
2022-05-24,31880.240234375,31928.619140625
2022-05-25,31928.619140625,32120.279296875
2022-05-26,32120.279296875,32637.189453125
2022-05-27,32637.189453125,33212.9609375
2022-05-31,33212.9609375,32990.12109375
2022-06-01,32990.12109375,32813.23046875
2022-06-02,32813.23046875,33248.28125
2022-06-03,33248.28125,32899.69921875
2022-06-06,32899.69921875,32915.78125
2022-06-07,32915.78125,33180.140625
2022-06-08,33180.140625,32910.8984375
2022-06-09,32910.8984375,32272.7890625
2022-06-10,32272.7890625,31392.7890625
2022-06-13,31392.7890625,30516.740234375
2022-06-14,30516.740234375,30364.830078125
2022-06-15,30364.830078125,30668.529296875
2022-06-16,30668.529296875,29927.0703125
2022-06-17,29927.0703125,29888.779296875
2022-06-21,29888.779296875,30530.25
2022-06-22,30530.25,30483.130859375
2022-06-23,30483.130859375,30677.359375
2022-06-24,30677.359375,31500.6796875
2022-06-27,31500.6796875,31438.259765625
2022-06-28,31438.259765625,30946.990234375
2022-06-29,30946.990234375,31029.310546875
2022-06-30,31029.310546875,30775.4296875
2022-07-01,30775.4296875,31097.259765625
2022-07-05,31097.259765625,30967.8203125
2022-07-06,30967.8203125,31037.6796875
2022-07-07,31037.6796875,31384.55078125
2022-07-08,31384.55078125,31338.150390625
2022-07-11,31338.150390625,31173.83984375
2022-07-12,31173.83984375,30981.330078125
2022-07-13,30981.330078125,30772.7890625
2022-07-14,30772.7890625,30630.169921875
2022-07-15,30630.169921875,31288.259765625
2022-07-18,31288.259765625,31072.609375
2022-07-19,31072.609375,31827.05078125
2022-07-20,31827.05078125,31874.83984375
2022-07-21,31874.83984375,32036.900390625
2022-07-22,32036.900390625,31899.2890625
2022-07-25,31899.2890625,31990.0390625
2022-07-26,31990.0390625,31761.5390625
2022-07-27,31761.5390625,32197.58984375
2022-07-28,32197.58984375,32529.630859375
2022-07-29,32529.630859375,32845.12890625
2022-08-01,32845.12890625,32798.3984375
2022-08-02,32798.3984375,32396.169921875
2022-08-03,32396.169921875,32812.5
2022-08-04,32812.5,32726.8203125
2022-08-05,32726.8203125,32803.46875
2022-08-08,32803.46875,32832.5390625
2022-08-09,32832.5390625,32774.41015625
2022-08-10,32774.41015625,33309.51171875
2022-08-11,33309.51171875,33336.671875
2022-08-12,33336.671875,33761.05078125
2022-08-15,33761.05078125,33912.44140625
2022-08-16,33912.44140625,34152.01171875
2022-08-17,34152.01171875,33980.3203125
2022-08-18,33980.3203125,33999.0390625
2022-08-19,33999.0390625,33706.73828125
2022-08-22,33706.73828125,33063.609375
2022-08-23,33063.609375,32909.58984375
2022-08-24,32909.58984375,32969.23046875
2022-08-25,32969.23046875,33291.78125
2022-08-26,33291.78125,32283.400390625
2022-08-29,32283.400390625,32098.990234375
2022-08-30,32098.990234375,31790.869140625
2022-08-31,31790.869140625,31510.4296875
2022-09-01,31510.4296875,31656.419921875
2022-09-02,31656.419921875,31318.439453125
2022-09-06,31318.439453125,31145.30078125
2022-09-07,31145.30078125,31581.279296875
2022-09-08,31581.279296875,31774.51953125
2022-09-09,31774.51953125,32151.7109375
2022-09-12,32151.7109375,32381.33984375
2022-09-13,32381.33984375,31104.970703125
2022-09-14,31104.970703125,31135.08984375
2022-09-15,31135.08984375,30961.8203125
2022-09-16,30961.8203125,30822.419921875
2022-09-19,30822.419921875,31019.6796875
2022-09-20,31019.6796875,30706.23046875
2022-09-21,30706.23046875,30183.779296875
2022-09-22,30183.779296875,30076.6796875
2022-09-23,30076.6796875,29590.41015625
2022-09-26,29590.41015625,29260.810546875
2022-09-27,29260.810546875,29134.990234375
2022-09-28,29134.990234375,29683.740234375
2022-09-29,29683.740234375,29225.609375
2022-09-30,29225.609375,28725.509765625
2022-10-03,28725.509765625,29490.890625
2022-10-04,29490.890625,30316.3203125
2022-10-05,30316.3203125,30273.869140625
2022-10-06,30273.869140625,29926.939453125
2022-10-07,29926.939453125,29296.7890625
2022-10-10,29296.7890625,29202.880859375
2022-10-11,29202.880859375,29239.189453125
2022-10-12,29239.189453125,29210.849609375
2022-10-13,29210.849609375,30038.720703125
2022-10-14,30038.720703125,29634.830078125
2022-10-17,29634.830078125,30185.8203125
2022-10-18,30185.8203125,30523.80078125
2022-10-19,30523.80078125,30423.810546875
2022-10-20,30423.810546875,30333.58984375
2022-10-21,30333.58984375,31082.560546875
2022-10-24,31082.560546875,31499.619140625
2022-10-25,31499.619140625,31836.740234375
2022-10-26,31836.740234375,31839.109375
2022-10-27,31839.109375,32033.279296875
2022-10-28,32033.279296875,32861.80078125
2022-10-31,32861.80078125,32732.94921875
2022-11-01,32732.94921875,32653.19921875
2022-11-02,32653.19921875,32147.759765625
2022-11-03,32147.759765625,32001.25
2022-11-04,32001.25,32403.220703125
2022-11-07,32403.220703125,32827.0
2022-11-08,32827.0,33160.828125
2022-11-09,33160.828125,32513.939453125
2022-11-10,32513.939453125,33715.37109375
2022-11-11,33715.37109375,33747.859375
2022-11-14,33747.859375,33536.69921875
2022-11-15,33536.69921875,33592.921875
2022-11-16,33592.921875,33553.828125
2022-11-17,33553.828125,33546.3203125
2022-11-18,33546.3203125,33745.69140625
2022-11-21,33745.69140625,33700.28125
2022-11-22,33700.28125,34098.1015625
2022-11-23,34098.1015625,34194.05859375
2022-11-25,34194.05859375,34347.03125
2022-11-28,34347.03125,33849.4609375
2022-11-29,33849.4609375,33852.53125
2022-11-30,33852.53125,34589.76953125
2022-12-01,34589.76953125,34395.01171875
2022-12-02,34395.01171875,34429.87890625
2022-12-05,34429.87890625,33947.1015625
2022-12-06,33947.1015625,33596.33984375
2022-12-07,33596.33984375,33597.921875
2022-12-08,33597.921875,33781.48046875
2022-12-09,33781.48046875,33476.4609375
2022-12-12,33476.4609375,34005.0390625
2022-12-13,34005.0390625,34108.640625
2022-12-14,34108.640625,33966.3515625
2022-12-15,33966.3515625,33202.21875
2022-12-16,33202.21875,32920.4609375
2022-12-19,32920.4609375,32757.5390625
2022-12-20,32757.5390625,32849.73828125
2022-12-21,32849.73828125,33376.48046875
2022-12-22,33376.48046875,33027.48828125
2022-12-23,33027.48828125,33203.9296875
2022-12-27,33203.9296875,33241.55859375
2022-12-28,33241.55859375,32875.7109375
2022-12-29,32875.7109375,33220.80078125
2022-12-30,33220.80078125,33147.25
2023-01-03,33147.25,33136.37109375
2023-01-04,33136.37109375,33269.76953125
2023-01-05,33269.76953125,32930.078125
2023-01-06,32930.078125,33630.609375
2023-01-09,33630.609375,33517.6484375
2023-01-10,33517.6484375,33704.1015625
2023-01-11,33704.1015625,33973.01171875
2023-01-12,33973.01171875,34189.96875
2023-01-13,34189.96875,34302.609375
2023-01-17,34302.609375,33910.8515625
2023-01-18,33910.8515625,33296.9609375
2023-01-19,33296.9609375,33044.55859375
2023-01-20,33044.55859375,33375.48828125
2023-01-23,33375.48828125,33629.55859375
2023-01-24,33629.55859375,33733.9609375
2023-01-25,33733.9609375,33743.83984375
2023-01-26,33743.83984375,33949.41015625
2023-01-27,33949.41015625,33978.078125
2023-01-30,33978.078125,33717.08984375
2023-01-31,33717.08984375,34086.0390625
2023-02-01,34086.0390625,34092.9609375
2023-02-02,34092.9609375,34053.94140625
2023-02-03,34053.94140625,33926.01171875
2023-02-06,33926.01171875,33891.01953125
2023-02-07,33891.01953125,34156.69140625
2023-02-08,34156.69140625,33949.01171875
2023-02-09,33949.01171875,33699.87890625
2023-02-10,33699.87890625,33869.26953125
2023-02-13,33869.26953125,34245.9296875
2023-02-14,34245.9296875,34089.26953125
2023-02-15,34089.26953125,34128.05078125
2023-02-16,34128.05078125,33696.8515625
2023-02-17,33696.8515625,33826.69140625
2023-02-21,33826.69140625,33129.58984375
2023-02-22,33129.58984375,33045.08984375
2023-02-23,33045.08984375,33153.91015625
2023-02-24,33153.91015625,32816.921875
2023-02-27,32816.921875,32889.08984375
2023-02-28,32889.08984375,32656.69921875
2023-03-01,32656.69921875,32661.83984375
2023-03-02,32661.83984375,33003.5703125
2023-03-03,33003.5703125,33390.96875
2023-03-06,33390.96875,33431.44140625
2023-03-07,33431.44140625,32856.4609375
2023-03-08,32856.4609375,32798.3984375
2023-03-09,32798.3984375,32254.859375
2023-03-10,32254.859375,31909.640625
2023-03-13,31909.640625,31819.140625
2023-03-14,31819.140625,32155.400390625
2023-03-15,32155.400390625,31874.5703125
2023-03-16,31874.5703125,32246.55078125
2023-03-17,32246.55078125,31861.98046875
2023-03-20,31861.98046875,32244.580078125
2023-03-21,32244.580078125,32560.599609375
2023-03-22,32560.599609375,32030.109375
2023-03-23,32030.109375,32105.25
2023-03-24,32105.25,32237.529296875
2023-03-27,32237.529296875,32432.080078125
2023-03-28,32432.080078125,32394.25
2023-03-29,32394.25,32717.599609375
2023-03-30,32717.599609375,32859.03125
2023-03-31,32859.03125,33274.1484375
2023-04-03,33274.1484375,33601.1484375
2023-04-04,33601.1484375,33402.37890625
2023-04-05,33402.37890625,33482.71875
2023-04-06,33482.71875,33485.2890625
2023-04-10,33485.2890625,33586.51953125
2023-04-11,33586.51953125,33684.7890625
2023-04-12,33684.7890625,33646.5
2023-04-13,33646.5,34029.69140625
2023-04-14,34029.69140625,33886.46875
2023-04-17,33886.46875,33987.1796875
2023-04-18,33987.1796875,33976.62890625
2023-04-19,33976.62890625,33897.01171875
2023-04-20,33897.01171875,33786.62109375
2023-04-21,33786.62109375,33808.9609375
2023-04-24,33808.9609375,33875.3984375
2023-04-25,33875.3984375,33530.828125
2023-04-26,33530.828125,33301.87109375
2023-04-27,33301.87109375,33826.16015625
2023-04-28,33826.16015625,34098.16015625
2023-05-01,34098.16015625,34051.69921875
2023-05-02,34051.69921875,33684.53125
2023-05-03,33684.53125,33414.23828125
2023-05-04,33414.23828125,33127.73828125
2023-05-05,33127.73828125,33674.37890625
2023-05-08,33674.37890625,33618.69140625
2023-05-09,33618.69140625,33561.80859375
2023-05-10,33561.80859375,33531.328125
2023-05-11,33531.328125,33309.51171875
2023-05-12,33309.51171875,33300.62109375
2023-05-15,33300.62109375,33348.6015625
2023-05-16,33348.6015625,33012.140625
2023-05-17,33012.140625,33420.76953125
2023-05-18,33420.76953125,33535.91015625
2023-05-19,33535.91015625,33426.62890625
2023-05-22,33426.62890625,33286.578125
2023-05-23,33286.578125,33055.51171875
2023-05-24,33055.51171875,32799.921875
2023-05-25,32799.921875,32764.650390625
2023-05-26,32764.650390625,33093.33984375
2023-05-30,33093.33984375,33042.78125
2023-05-31,33042.78125,32908.26953125
2023-06-01,32908.26953125,33061.5703125
2023-06-02,33061.5703125,33762.76171875
2023-06-05,33762.76171875,33562.859375
2023-06-06,33562.859375,33573.28125
2023-06-07,33573.28125,33665.01953125
2023-06-08,33665.01953125,33833.609375
2023-06-09,33833.609375,33876.78125
2023-06-12,33876.78125,34066.328125
2023-06-13,34066.328125,34212.12109375
2023-06-14,34212.12109375,33979.328125
2023-06-15,33979.328125,34408.05859375
2023-06-16,34408.05859375,34299.12109375
2023-06-20,34299.12109375,34053.87109375
2023-06-21,34053.87109375,33951.51953125
2023-06-22,33951.51953125,33946.7109375
2023-06-23,33946.7109375,33727.4296875
2023-06-26,33727.4296875,33714.7109375
2023-06-27,33714.7109375,33926.73828125
2023-06-28,33926.73828125,33852.66015625
2023-06-29,33852.66015625,34122.421875
2023-06-30,34122.421875,34407.6015625
2023-07-03,34407.6015625,34418.46875
2023-07-05,34418.46875,34288.640625
2023-07-06,34288.640625,33922.26171875
2023-07-07,33922.26171875,33734.87890625
2023-07-10,33734.87890625,33944.3984375
2023-07-11,33944.3984375,34261.421875
2023-07-12,34261.421875,34347.4296875
2023-07-13,34347.4296875,34395.140625
2023-07-14,34395.140625,34509.03125
2023-07-17,34509.03125,34585.3515625
2023-07-18,34585.3515625,34951.9296875
2023-07-19,34951.9296875,35061.2109375
2023-07-20,35061.2109375,35225.1796875
2023-07-21,35225.1796875,35227.69140625
2023-07-24,35227.69140625,35411.23828125
2023-07-25,35411.23828125,35438.0703125
2023-07-26,35438.0703125,35520.12109375
2023-07-27,35520.12109375,35282.71875
2023-07-28,35282.71875,35459.2890625
2023-07-31,35459.2890625,35559.53125
2023-08-01,35559.53125,35630.6796875
2023-08-02,35630.6796875,35282.51953125
2023-08-03,35282.51953125,35215.890625
2023-08-04,35215.890625,35065.62109375
2023-08-07,35065.62109375,35473.12890625
2023-08-08,35473.12890625,35314.48828125
2023-08-09,35314.48828125,35123.359375
2023-08-10,35123.359375,35176.1484375
2023-08-11,35176.1484375,35281.3984375
2023-08-14,35281.3984375,35307.62890625
2023-08-15,35307.62890625,34946.390625
2023-08-16,34946.390625,34765.73828125
2023-08-17,34765.73828125,34474.828125
2023-08-18,34474.828125,34500.66015625
2023-08-21,34500.66015625,34463.69140625
2023-08-22,34463.69140625,34288.828125
2023-08-23,34288.828125,34472.98046875
2023-08-24,34472.98046875,34099.421875
2023-08-25,34099.421875,34346.8984375
2023-08-28,34346.8984375,34559.98046875
2023-08-29,34559.98046875,34852.671875
2023-08-30,34852.671875,34890.23828125
2023-08-31,34890.23828125,34721.91015625
2023-09-01,34721.91015625,34837.7109375
2023-09-05,34837.7109375,34641.96875
2023-09-06,34641.96875,34443.19140625
2023-09-07,34443.19140625,34500.73046875
2023-09-08,34500.73046875,34576.58984375
2023-09-11,34576.58984375,34663.71875
2023-09-12,34663.71875,34645.98828125
2023-09-13,34645.98828125,34575.53125
2023-09-14,34575.53125,34907.109375
2023-09-15,34907.109375,34618.23828125
2023-09-18,34618.23828125,34624.30078125
2023-09-19,34624.30078125,34517.73046875
2023-09-20,34517.73046875,34440.87890625
2023-09-21,34440.87890625,34070.421875
2023-09-22,34070.421875,33963.83984375
2023-09-25,33963.83984375,34006.87890625
2023-09-26,34006.87890625,33618.87890625
2023-09-27,33618.87890625,33550.26953125
2023-09-28,33550.26953125,33666.33984375
2023-09-29,33666.33984375,33507.5
2023-10-02,33507.5,33433.3515625
2023-10-03,33433.3515625,33002.37890625
2023-10-04,33002.37890625,33129.55078125
2023-10-05,33129.55078125,33119.5703125
2023-10-06,33119.5703125,33407.578125
2023-10-09,33407.578125,33604.6484375
2023-10-10,33604.6484375,33739.30078125
2023-10-11,33739.30078125,33804.87109375
2023-10-12,33804.87109375,33631.140625
2023-10-13,33631.140625,33670.2890625
2023-10-16,33670.2890625,33984.5390625
2023-10-17,33984.5390625,33997.6484375
2023-10-18,33997.6484375,33665.078125
2023-10-19,33665.078125,33414.171875
2023-10-20,33414.171875,33127.28125
2023-10-23,33127.28125,32936.41015625
2023-10-24,32936.41015625,33141.37890625
2023-10-25,33141.37890625,33035.9296875
2023-10-26,33035.9296875,32784.30078125
2023-10-27,32784.30078125,32417.58984375
2023-10-30,32417.58984375,32928.9609375
2023-10-31,32928.9609375,33052.87109375
2023-11-01,33052.87109375,33274.578125
2023-11-02,33274.578125,33839.078125
2023-11-03,33839.078125,34061.3203125
2023-11-06,34061.3203125,34095.859375
2023-11-07,34095.859375,34152.6015625
2023-11-08,34152.6015625,34112.26953125
2023-11-09,34112.26953125,33891.94140625
2023-11-10,33891.94140625,34283.1015625
2023-11-13,34283.1015625,34337.87109375
2023-11-14,34337.87109375,34827.69921875
2023-11-15,34827.69921875,34991.2109375
2023-11-16,34991.2109375,34945.46875
2023-11-17,34945.46875,34947.28125
2023-11-20,34947.28125,35151.0390625
2023-11-21,35151.0390625,35088.2890625
2023-11-22,35088.2890625,35273.03125
2023-11-24,35273.03125,35390.1484375
2023-11-27,35390.1484375,35333.46875
2023-11-28,35333.46875,35416.98046875
2023-11-29,35416.98046875,35430.421875
2023-11-30,35430.421875,35950.890625
2023-12-01,35950.890625,36245.5
2023-12-04,36245.5,36204.44140625
2023-12-05,36204.44140625,36124.55859375
2023-12-06,36124.55859375,36054.4296875
2023-12-07,36054.4296875,36117.37890625
2023-12-08,36117.37890625,36247.87109375
2023-12-11,36247.87109375,36404.9296875
2023-12-12,36404.9296875,36577.94140625
2023-12-13,36577.94140625,37090.23828125
2023-12-14,37090.23828125,37248.3515625
2023-12-15,37248.3515625,37305.16015625
2023-12-18,37305.16015625,37306.01953125
2023-12-19,37306.01953125,37557.921875
2023-12-20,37557.921875,37082.0
2023-12-21,37082.0,37404.3515625
2023-12-22,37404.3515625,37385.96875
2023-12-26,37385.96875,37545.328125
2023-12-27,37545.328125,37656.51953125
2023-12-28,37656.51953125,37710.1015625
2023-12-29,37710.1015625,37689.5390625
2024-01-02,37689.5390625,37715.0390625
2024-01-03,37715.0390625,37430.19140625
2024-01-04,37430.19140625,37440.33984375
2024-01-05,37440.33984375,37466.109375
2024-01-08,37466.109375,37683.01171875
2024-01-09,37683.01171875,37525.16015625
2024-01-10,37525.16015625,37695.73046875
2024-01-11,37695.73046875,37711.01953125
2024-01-12,37711.01953125,37592.98046875
2024-01-16,37592.98046875,37361.12109375
2024-01-17,37361.12109375,37266.671875
2024-01-18,37266.671875,37468.609375
2024-01-19,37468.609375,37863.80078125
2024-01-22,37863.80078125,38001.80859375
2024-01-23,38001.80859375,37905.44921875
2024-01-24,37905.44921875,37806.390625
2024-01-25,37806.390625,38049.12890625
2024-01-26,38049.12890625,38109.4296875
2024-01-29,38109.4296875,38333.44921875
2024-01-30,38333.44921875,38467.30859375
2024-01-31,38467.30859375,38150.30078125
2024-02-01,38150.30078125,38519.83984375
2024-02-02,38519.83984375,38654.421875
2024-02-05,38654.421875,38380.12109375
2024-02-06,38380.12109375,38521.359375
2024-02-07,38521.359375,38677.359375
2024-02-08,38677.359375,38726.328125
2024-02-09,38726.328125,38671.69140625
2024-02-12,38671.69140625,38797.37890625
2024-02-13,38797.37890625,38272.75
2024-02-14,38272.75,38424.26953125
2024-02-15,38424.26953125,38773.12109375
2024-02-16,38773.12109375,38627.98828125
2024-02-20,38627.98828125,38563.80078125
2024-02-21,38563.80078125,38612.23828125
2024-02-22,38612.23828125,39069.109375
2024-02-23,39069.109375,39131.53125
2024-02-26,39131.53125,39069.23046875
2024-02-27,39069.23046875,38972.41015625
2024-02-28,38972.41015625,38949.01953125
2024-02-29,38949.01953125,38996.390625
2024-03-01,38996.390625,39087.37890625
2024-03-04,39087.37890625,38989.828125
2024-03-05,38989.828125,38585.19140625
2024-03-06,38585.19140625,38661.05078125
2024-03-07,38661.05078125,38791.3515625
2024-03-08,38791.3515625,38722.69140625
2024-03-11,38722.69140625,38769.66015625
2024-03-12,38769.66015625,39005.48828125
2024-03-13,39005.48828125,39043.3203125
2024-03-14,39043.3203125,38905.66015625
2024-03-15,38905.66015625,38714.76953125
2024-03-18,38714.76953125,38790.4296875
2024-03-19,38790.4296875,39110.76171875
2024-03-20,39110.76171875,39512.12890625
2024-03-21,39512.12890625,39781.37109375
2024-03-22,39781.37109375,39475.8984375
2024-03-25,39475.8984375,39313.640625
2024-03-26,39313.640625,39282.328125
2024-03-27,39282.328125,39760.078125
2024-03-28,39760.078125,39807.37109375
2024-04-01,39807.37109375,39566.8515625
2024-04-02,39566.8515625,39170.23828125
2024-04-03,39170.23828125,39127.140625
2024-04-04,39127.140625,38596.98046875
2024-04-05,38596.98046875,38904.0390625
2024-04-08,38904.0390625,38892.80078125
2024-04-09,38892.80078125,38883.671875
2024-04-10,38883.671875,38461.51171875
2024-04-11,38461.51171875,38459.078125
2024-04-12,38459.078125,37983.23828125
2024-04-15,37983.23828125,37735.109375
2024-04-16,37735.109375,37798.96875
2024-04-17,37798.96875,37753.30859375
2024-04-18,37753.30859375,37775.37890625
2024-04-19,37775.37890625,37986.3984375
2024-04-22,37986.3984375,38239.98046875
2024-04-23,38239.98046875,38503.69140625
2024-04-24,38503.69140625,38460.921875
2024-04-25,38460.921875,38085.80078125
2024-04-26,38085.80078125,38239.66015625
2024-04-29,38239.66015625,38386.08984375
2024-04-30,38386.08984375,37815.921875
2024-05-01,37815.921875,37903.2890625
2024-05-02,37903.2890625,38225.66015625
2024-05-03,38225.66015625,38675.6796875
2024-05-06,38675.6796875,38852.26953125
2024-05-07,38852.26953125,38884.26171875
2024-05-08,38884.26171875,39056.390625
2024-05-09,39056.390625,39387.76171875
2024-05-10,39387.76171875,39512.83984375
2024-05-13,39512.83984375,39431.51171875
2024-05-14,39431.51171875,39558.109375
2024-05-15,39558.109375,39908.0
2024-05-16,39908.0,39869.37890625
2024-05-17,39869.37890625,40003.58984375
2024-05-20,40003.58984375,39806.76953125
2024-05-21,39806.76953125,39872.98828125
2024-05-22,39872.98828125,39671.0390625
2024-05-23,39671.0390625,39065.26171875
2024-05-24,39065.26171875,39069.58984375
2024-05-28,39069.58984375,38852.859375
2024-05-29,38852.859375,38441.5390625
2024-05-30,38441.5390625,38111.48046875
2024-05-31,38111.48046875,38686.3203125
2024-06-03,38686.3203125,38571.03125
2024-06-04,38571.03125,38711.2890625
2024-06-05,38711.2890625,38807.328125
2024-06-06,38807.328125,38886.171875
2024-06-07,38886.171875,38798.98828125
2024-06-10,38798.98828125,38868.0390625
2024-06-11,38868.0390625,38747.421875
2024-06-12,38747.421875,38712.2109375
2024-06-13,38712.2109375,38647.1015625
2024-06-14,38647.1015625,38589.16015625
2024-06-17,38589.16015625,38778.1015625
2024-06-18,38778.1015625,38834.859375
2024-06-20,38834.859375,39134.76171875
2024-06-21,39134.76171875,39150.328125
2024-06-24,39150.328125,39411.2109375
2024-06-25,39411.2109375,39112.16015625
2024-06-26,39112.16015625,39127.80078125
2024-06-27,39127.80078125,39164.05859375
2024-06-28,39164.05859375,39118.859375
2024-07-01,39118.859375,39169.51953125
2024-07-02,39169.51953125,39331.8515625
2024-07-03,39331.8515625,39308.0
2024-07-05,39308.0,39375.87109375
2024-07-08,39375.87109375,39344.7890625
2024-07-09,39344.7890625,39291.96875
2024-07-10,39291.96875,39721.359375
2024-07-11,39721.359375,39753.75
2024-07-12,39753.75,40000.8984375
2024-07-15,40000.8984375,40211.71875
2024-07-16,40211.71875,40954.48046875
2024-07-17,40954.48046875,41198.078125
2024-07-18,41198.078125,40665.01953125
2024-07-19,40665.01953125,40287.53125
2024-07-22,40287.53125,40415.44140625
2024-07-23,40415.44140625,40358.08984375
2024-07-24,40358.08984375,39853.87109375
2024-07-25,39853.87109375,39935.0703125
2024-07-26,39935.0703125,40589.33984375
2024-07-29,40589.33984375,40539.9296875
2024-07-30,40539.9296875,40743.328125
2024-07-31,40743.328125,40842.7890625
2024-08-01,40842.7890625,40347.96875
2024-08-02,40347.96875,39737.26171875
2024-08-05,39737.26171875,38703.26953125
2024-08-06,38703.26953125,38997.66015625
2024-08-07,38997.66015625,38763.44921875
2024-08-08,38763.44921875,39446.48828125
2024-08-09,39446.48828125,39497.5390625
2024-08-12,39497.5390625,39357.01171875
2024-08-13,39357.01171875,39765.640625
2024-08-14,39765.640625,40008.390625
2024-08-15,40008.390625,40563.05859375
2024-08-16,40563.05859375,40659.76171875
2024-08-19,40659.76171875,40896.53125
2024-08-20,40896.53125,40834.96875
2024-08-21,40834.96875,40890.48828125
2024-08-22,40890.48828125,40712.78125
2024-08-23,40712.78125,41175.078125
2024-08-26,41175.078125,41240.51953125
2024-08-27,41240.51953125,41250.5
2024-08-28,41250.5,41091.421875
2024-08-29,41091.421875,41335.05078125
2024-08-30,41335.05078125,41563.078125
2024-09-03,41563.078125,40936.9296875
2024-09-04,40936.9296875,40974.96875
2024-09-05,40974.96875,40755.75
2024-09-06,40755.75,40345.41015625
2024-09-09,40345.41015625,40829.58984375
2024-09-10,40829.58984375,40736.9609375
2024-09-11,40736.9609375,40861.7109375
2024-09-12,40861.7109375,41096.76953125
2024-09-13,41096.76953125,41393.78125
2024-09-16,41393.78125,41622.078125
2024-09-17,41622.078125,41606.1796875
2024-09-18,41606.1796875,41503.1015625
2024-09-19,41503.1015625,42025.19140625
2024-09-20,42025.19140625,42063.359375
2024-09-23,42063.359375,42124.6484375
2024-09-24,42124.6484375,42208.21875
2024-09-25,42208.21875,41914.75
2024-09-26,41914.75,42175.109375
2024-09-27,42175.109375,42313.0
2024-09-30,42313.0,42330.1484375
2024-10-01,42330.1484375,42156.96875
2024-10-02,42156.96875,42196.51953125
2024-10-03,42196.51953125,42011.58984375
2024-10-04,42011.58984375,42352.75
2024-10-07,42352.75,41954.23828125
2024-10-08,41954.23828125,42080.37109375
2024-10-09,42080.37109375,42512.0
2024-10-10,42512.0,42454.12109375
2024-10-11,42454.12109375,42863.859375
2024-10-14,42863.859375,43065.21875
2024-10-15,43065.21875,42740.421875
2024-10-16,42740.421875,43077.69921875
2024-10-17,43077.69921875,43239.05078125
2024-10-18,43239.05078125,43275.91015625
2024-10-21,43275.91015625,42931.6015625
2024-10-22,42931.6015625,42924.890625
2024-10-23,42924.890625,42514.94921875
2024-10-24,42514.94921875,42374.359375
2024-10-25,42374.359375,42114.3984375
2024-10-28,42114.3984375,42387.5703125
2024-10-29,42387.5703125,42233.05078125
2024-10-30,42233.05078125,42141.5390625
2024-10-31,42141.5390625,41763.4609375
2024-11-01,41763.4609375,42052.19140625
2024-11-04,42052.19140625,41794.6015625
2024-11-05,41794.6015625,42221.87890625
2024-11-06,42221.87890625,43729.9296875
2024-11-07,43729.9296875,43729.33984375
2024-11-08,43729.33984375,43988.98828125
2024-11-11,43988.98828125,44293.12890625
2024-11-12,44293.12890625,43910.98046875
2024-11-13,43910.98046875,43958.19140625
2024-11-14,43958.19140625,43750.859375
2024-11-15,43750.859375,43444.98828125
2024-11-18,43444.98828125,43389.6015625
2024-11-19,43389.6015625,43268.94140625
2024-11-20,43268.94140625,43408.46875
2024-11-21,43408.46875,43870.3515625
2024-11-22,43870.3515625,44296.51171875
2024-11-25,44296.51171875,44736.5703125
2024-11-26,44736.5703125,44860.30859375
2024-11-27,44860.30859375,44722.05859375
2024-11-29,44722.05859375,44910.6484375
2024-12-02,44910.6484375,44782.0
2024-12-03,44782.0,44705.53125
2024-12-04,44705.53125,45014.0390625
2024-12-05,45014.0390625,44765.7109375
2024-12-06,44765.7109375,44642.51953125
2024-12-09,44642.51953125,44401.9296875
2024-12-10,44401.9296875,44247.828125
2024-12-11,44247.828125,44148.55859375
2024-12-12,44148.55859375,43914.12109375
2024-12-13,43914.12109375,43828.05859375
2024-12-16,43828.05859375,43717.48046875
2024-12-17,43717.48046875,43449.8984375
2024-12-18,43449.8984375,42326.87109375
2024-12-19,42326.87109375,42342.23828125
2024-12-20,42342.23828125,42840.26171875
2024-12-23,42840.26171875,42906.94921875
2024-12-24,42906.94921875,43297.03125
2024-12-26,43297.03125,43325.80078125
2024-12-27,43325.80078125,42992.2109375
2024-12-30,42992.2109375,42573.73046875
